ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006351,DNA-templated transcription,37/57,57/182,0.6491228070175439,2.0726377346875964,6.580474358463423,1.1069167032594166e-10,4.197059166525288e-9,2.3983195237287358e-9,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/NCOA3/CYLD/USF1/MAVS/ETV6/BHLHE40/BTG2/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/MED13L/PBXIP1/DYRK1B,37
GO:0016070,RNA metabolic process,38/57,62/182,0.6129032258064516,1.956989247311828,6.249337627983502,7.3529157210918795e-10,2.389697609354861e-8,1.3655414910599205e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/NCOA3/CYLD/USF1/MAVS/ETV6/BHLHE40/BTG2/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,38
GO:0032774,RNA biosynthetic process,38/57,62/182,0.6129032258064516,1.956989247311828,6.249337627983502,7.3529157210918795e-10,2.389697609354861e-8,1.3655414910599205e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/NCOA3/CYLD/USF1/MAVS/ETV6/BHLHE40/BTG2/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,38
GO:0010556,regulation of macromolecule biosynthetic process,42/57,75/182,0.56,1.7880701754385968,5.99411876375986,2.012857840067808e-9,6.105668781539017e-8,3.488953589450867e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,42
GO:0010604,positive regulation of macromolecule metabolic process,38/57,64/182,0.59375,1.8958333333333333,5.993740143178949,3.2689989589474144e-9,9.291854054492346e-8,5.3096308882813406e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/TNFAIP3/IRF3/NCOA3/USF1/LMNA/MAVS/ETV6/BTG2/BAX/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,38
GO:0010557,positive regulation of macromolecule biosynthetic process,35/57,56/182,0.625,1.9956140350877194,6.030057590264816,3.6165752819840944e-9,9.291854054492346e-8,5.3096308882813406e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/NCOA3/USF1/LMNA/MAVS/ETV6/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,35
GO:0141187,nucleic acid biosynthetic process,39/57,67/182,0.582089552238806,1.8586017282010998,5.953905650320049,3.6758983072716976e-9,9.291854054492346e-8,5.3096308882813406e-8,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/IRF3/NCOA3/CYLD/USF1/MAVS/ETV6/BHLHE40/BTG2/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,39
GO:0010468,regulation of gene expression,41/57,74/182,0.5540540540540541,1.7690848743480323,5.78362279878655,7.705473235540658e-9,1.8452580643005258e-7,1.0544331796003004e-7,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,41
GO:0034654,nucleobase-containing compound biosynthetic process,39/57,69/182,0.5652173913043478,1.8047292143401983,5.712902344215986,1.4271550829818274e-8,3.246777813783657e-7,1.8553016078763753e-7,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/IRF3/NCOA3/CYLD/USF1/MAVS/ETV6/BHLHE40/BTG2/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,39
GO:0009889,regulation of biosynthetic process,42/57,79/182,0.5316455696202531,1.6975349766822119,5.549867714531916,2.5385405280564565e-8,5.500171144122323e-7,3.14295493949847e-7,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,42
GO:0090304,nucleic acid metabolic process,42/57,80/182,0.525,1.6763157894736842,5.441468796431594,4.5948638075586964e-8,9.503013783814577e-7,5.430293590751187e-7,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,42
GO:0009891,positive regulation of biosynthetic process,35/57,60/182,0.5833333333333334,1.8625730994152048,5.495577395835933,6.615636507385439e-8,1.3087454829827718e-6,7.478545617044409e-7,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/NCOA3/USF1/LMNA/MAVS/ETV6/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,35
GO:0009893,positive regulation of metabolic process,39/57,74/182,0.527027027027027,1.6827880512091036,5.134658958232202,3.0328812591535186e-7,5.749837387145212e-6,3.2856213640829782e-6,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/TNFAIP3/IRF3/NCOA3/USF1/LMNA/MAVS/ETV6/BTG2/BAX/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,39
GO:0009888,tissue development,27/57,42/182,0.6428571428571429,2.0526315789473686,5.237918429460716,4.2350682649626076e-7,7.707824242231946e-6,4.404470995561112e-6,MYC/JUN/HIF1A/EGR1/ATF3/GATA2/DUSP1/NCOA3/TRADD/LMNA/BTG2/BAX/RHOB/KLF2/APAF1/RUNX3/NFKBIZ/PBX1/ZEB2/PPARD/MAFG/RARB/MED12/ALDH1A2/PBXIP1/DYRK1B/WNK4,27
GO:0060255,regulation of macromolecule metabolic process,44/57,91/182,0.4835164835164835,1.543859649122807,4.9409282457676476,5.22261774833706e-7,9.139581059589857e-6,5.22261774833706e-6,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,44
GO:0080090,regulation of primary metabolic process,43/57,88/182,0.48863636363636365,1.5602073365231262,4.924338628702332,6.231268417712397e-7,1.050084122244126e-5,6.000480698537863e-6,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/MED13L/PBXIP1/DYRK1B,43
GO:0048522,positive regulation of cellular process,47/57,102/182,0.46078431372549017,1.4712762297901616,4.834508593457382,6.594639376878541e-7,1.071628898742763e-5,6.123593707101501e-6,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/GAB2/MED13L/P2RX1/PBXIP1/DYRK1B,47
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,23/57,34/182,0.6764705882352942,2.1599587203302373,5.050947375935714,1.2940940323151202e-6,2.0303889127702747e-5,1.1602222358687285e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/IRF3/ETV6/BHLHE40/BTG2/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,23
GO:0019222,regulation of metabolic process,46/57,100/182,0.46,1.4687719298245614,4.703015181929021,1.4303399865180361e-6,2.1693489795523547e-5,1.2396279883156313e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/MED13L/PBXIP1/DYRK1B,46
GO:0045892,negative regulation of DNA-templated transcription,22/57,32/182,0.6875,2.1951754385964914,5.0151361540116595,1.6123922129151547e-06,2.22314683901938e-5,1.2703696222967885e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/ETV6/BHLHE40/BTG2/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,22
GO:0051253,negative regulation of RNA metabolic process,22/57,32/182,0.6875,2.1951754385964914,5.0151361540116595,1.6123922129151547e-06,2.22314683901938e-5,1.2703696222967885e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/ETV6/BHLHE40/BTG2/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,22
GO:1902679,negative regulation of RNA biosynthetic process,22/57,32/182,0.6875,2.1951754385964914,5.0151361540116595,1.6123922129151547e-06,2.22314683901938e-5,1.2703696222967885e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/ETV6/BHLHE40/BTG2/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,22
GO:0043067,regulation of programmed cell death,25/57,39/182,0.6410256410256411,2.046783625730994,4.966413938744094,1.7003369495812748e-6,2.225429336382629e-5,1.2716739065043594e-5,MYC/JUN/HIF1A/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/BTG2/BAX/RHOB/APAF1/NR4A2/MECOM/ZEB2/PPARD/TSC22D3/RARB/MAP2K4/ALDH1A2,25
GO:0048518,positive regulation of biological process,47/57,104/182,0.4519230769230769,1.4429824561403508,4.647052766561263,1.71186872029433e-6,2.225429336382629e-5,1.2716739065043594e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/RARB/FLI1/MED12/ALDH1A2/NFAT5/GAB2/MED13L/P2RX1/PBXIP1/DYRK1B,47
GO:0010558,negative regulation of macromolecule biosynthetic process,27/57,44/182,0.6136363636363636,1.95933014354067,4.921263222361241,1.861510423551473e-6,2.3527423408775563e-5,1.3444241947871748e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/LMNA/ETV6/BHLHE40/BTG2/EIF4EBP1/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,27
GO:0065007,biological regulation,56/57,144/182,0.3888888888888889,1.2417153996101367,4.274796809245617,1.9187618865873405e-6,2.3595585362087564e-5,1.3483191635478607e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/TSC22D3/RARB/MAP2K4/FLI1/MED12/ALDH1A2/NFAT5/GAB2/MT2A/MT1X/MED13L/P2RX1/CPA3/CRHBP/PBXIP1/DYRK1B/WNK4,56
GO:0010467,gene expression,44/57,94/182,0.46808510638297873,1.4945875326614408,4.6439492405911675,2.283906882925315e-6,2.7346779782395216e-5,1.5626731304225837e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/THOC3/MED13L/CPA3/PBXIP1/DYRK1B/WNK4,44
GO:0000122,negative regulation of transcription by RNA polymerase II,19/57,26/182,0.7307692307692307,2.3333333333333335,4.945210926857531,2.595382428050975e-6,3.0279461660594704e-5,1.730254952033983e-5,MYC/JUN/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/IRF3/ETV6/BHLHE40/BTG2/KLF2/RUNX3/NR4A2/ZEB2/PPARD/MAFG/PER1/RARB,19
GO:0009059,macromolecule biosynthetic process,45/57,98/182,0.45918367346938777,1.4661654135338344,4.574410681465621,2.943157283634407e-6,3.347841410134138e-5,1.9130522343623644e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/THOC3/MED13L/CPA3/PBXIP1/DYRK1B/WNK4,45
GO:0030522,intracellular receptor signaling pathway,12/57,13/182,0.9230769230769231,2.9473684210526314,4.906797730456325,3.6497228757697866e-6,3.9979477710457974e-5,2.284541583454741e-5,NFKBIA/TNFAIP3/IRF3/NCOA3/CYLD/MAVS/KLF2/NR4A2/PPARD/PER1/RARB/ALDH1A2,12
GO:0009890,negative regulation of biosynthetic process,27/57,45/182,0.6,1.9157894736842105,4.768297342519331,3.6904133271191975e-6,3.9979477710457974e-5,2.284541583454741e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/LMNA/ETV6/BHLHE40/BTG2/EIF4EBP1/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,27
GO:0048519,negative regulation of biological process,40/57,82/182,0.4878048780487805,1.5575524176294395,4.586847890758618,3.982387687420944e-6,4.2139218552942546e-5,2.407955345882431e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/KLF2/RUNX3/ALDH1A1/NR4A2/PBX1/MECOM/ZEB2/PPARD/MAFG/PER1/TSC22D3/RARB/MAP2K4/ALDH1A2/MT2A/MT1X/CRHBP/PBXIP1/WNK4,40
GO:0032501,multicellular organismal process,45/57,99/182,0.45454545454545453,1.4513556618819776,4.478361572354846,4.658510229818207e-6,4.8173230785620094e-5,2.7527560448925766e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/ZEB2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/GAB2/P2RX1/CPA3/CRHBP/PBXIP1/WNK4,45
GO:0042981,regulation of apoptotic process,24/57,38/182,0.631578947368421,2.0166204986149583,4.744507345745388,4.8160299807522415e-6,4.869541424982822e-5,2.7825950999901836e-5,MYC/JUN/HIF1A/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/BTG2/BAX/RHOB/APAF1/NR4A2/ZEB2/PPARD/TSC22D3/RARB/MAP2K4/ALDH1A2,24
GO:0006915,apoptotic process,28/57,49/182,0.5714285714285714,1.8245614035087718,4.546915994387676,9.128953265993199e-6,8.653486950056052e-5,4.944849685746315e-5,MYC/JUN/HIF1A/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/ETV6/BTG2/BAX/RHOB/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/PPARD/TSC22D3/RARB/MAP2K4/ALDH1A2/P2RX1,28
GO:0008219,cell death,28/57,49/182,0.5714285714285714,1.8245614035087718,4.546915994387676,9.128953265993199e-6,8.653486950056052e-5,4.944849685746315e-5,MYC/JUN/HIF1A/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/ETV6/BTG2/BAX/RHOB/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/PPARD/TSC22D3/RARB/MAP2K4/ALDH1A2/P2RX1,28
GO:0012501,programmed cell death,28/57,49/182,0.5714285714285714,1.8245614035087718,4.546915994387676,9.128953265993199e-6,8.653486950056052e-5,4.944849685746315e-5,MYC/JUN/HIF1A/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/ETV6/BTG2/BAX/RHOB/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/PPARD/TSC22D3/RARB/MAP2K4/ALDH1A2/P2RX1,28
GO:0010605,negative regulation of macromolecule metabolic process,27/57,47/182,0.574468085106383,1.834266517357223,4.472069737739583,1.3138172725668551e-5,1.2199731816692227e-4,6.97127532382413e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/LMNA/ETV6/BHLHE40/BTG2/EIF4EBP1/KLF2/RUNX3/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,27
